#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   389    0.17392E+04    0.20855E+02    0.66171E-07   -0.34865E-05    0.58913E-02    0.20855E+02    0.21127E+02    0.53406E-08    0.10089E-07   -0.44478E-07    0.66171E-07    0.53406E-08    0.15684E-12    0.15388E-07    0.17358E-07   -0.34865E-05    0.10089E-07    0.15388E-07    0.70537E-01    0.21267E-03    0.58913E-02   -0.44478E-07    0.17358E-07    0.21267E-03    0.89285E-02
   390    0.17302E+04    0.18938E+02    0.65050E-07   -0.28412E-05    0.58643E-02    0.18938E+02    0.21149E+02    0.53161E-08    0.86388E-08   -0.47124E-07    0.65050E-07    0.53161E-08    0.15551E-12    0.15343E-07    0.17287E-07   -0.28412E-05    0.86388E-08    0.15343E-07    0.70691E-01    0.21298E-03    0.58643E-02   -0.47124E-07    0.17287E-07    0.21298E-03    0.89374E-02
   391    0.17218E+04    0.17021E+02    0.63946E-07   -0.21675E-05    0.58375E-02    0.17021E+02    0.21167E+02    0.52914E-08    0.72179E-08   -0.49664E-07    0.63946E-07    0.52914E-08    0.15420E-12    0.15297E-07    0.17215E-07   -0.21675E-05    0.72179E-08    0.15297E-07    0.70845E-01    0.21330E-03    0.58375E-02   -0.49664E-07    0.17215E-07    0.21330E-03    0.89464E-02
   392    0.17137E+04    0.15107E+02    0.62856E-07   -0.14728E-05    0.58109E-02    0.15107E+02    0.21182E+02    0.52664E-08    0.58305E-08   -0.52089E-07    0.62856E-07    0.52664E-08    0.15290E-12    0.15252E-07    0.17145E-07   -0.14728E-05    0.58305E-08    0.15252E-07    0.71000E-01    0.21361E-03    0.58109E-02   -0.52089E-07    0.17145E-07    0.21361E-03    0.89554E-02
   393    0.17061E+04    0.13196E+02    0.61781E-07   -0.76462E-06    0.57844E-02    0.13196E+02    0.21192E+02    0.52412E-08    0.44806E-08   -0.54393E-07    0.61781E-07    0.52412E-08    0.15161E-12    0.15208E-07    0.17075E-07   -0.76462E-06    0.44806E-08    0.15208E-07    0.71154E-01    0.21392E-03    0.57844E-02   -0.54393E-07    0.17075E-07    0.21392E-03    0.89644E-02
   394    0.16989E+04    0.11290E+02    0.60722E-07   -0.50466E-07    0.57580E-02    0.11290E+02    0.21199E+02    0.52157E-08    0.31726E-08   -0.56568E-07    0.60722E-07    0.52157E-08    0.15034E-12    0.15163E-07    0.17005E-07   -0.50466E-07    0.31726E-08    0.15163E-07    0.71309E-01    0.21424E-03    0.57580E-02   -0.56568E-07    0.17005E-07    0.21424E-03    0.89734E-02
   395    0.16920E+04    0.93867E+01    0.59677E-07    0.66218E-06    0.57317E-02    0.93867E+01    0.21201E+02    0.51899E-08    0.19105E-08   -0.58605E-07    0.59677E-07    0.51899E-08    0.14908E-12    0.15119E-07    0.16935E-07    0.66218E-06    0.19105E-08    0.15119E-07    0.71464E-01    0.21455E-03    0.57317E-02   -0.58605E-07    0.16935E-07    0.21455E-03    0.89825E-02
   396    0.16857E+04    0.74904E+01    0.58646E-07    0.13658E-05    0.57056E-02    0.74904E+01    0.21199E+02    0.51639E-08    0.69856E-09   -0.60496E-07    0.58646E-07    0.51639E-08    0.14783E-12    0.15075E-07    0.16867E-07    0.13658E-05    0.69856E-09    0.15075E-07    0.71618E-01    0.21487E-03    0.57056E-02   -0.60496E-07    0.16867E-07    0.21487E-03    0.89917E-02
   397    0.16797E+04    0.55996E+01    0.57630E-07    0.20530E-05    0.56795E-02    0.55996E+01    0.21194E+02    0.51377E-08   -0.45902E-09   -0.62235E-07    0.57630E-07    0.51377E-08    0.14660E-12    0.15031E-07    0.16798E-07    0.20530E-05   -0.45902E-09    0.15031E-07    0.71774E-01    0.21518E-03    0.56795E-02   -0.62235E-07    0.16798E-07    0.21518E-03    0.90009E-02
   398    0.16741E+04    0.37156E+01    0.56628E-07    0.27161E-05    0.56536E-02    0.37156E+01    0.21185E+02    0.51113E-08   -0.15581E-08   -0.63812E-07    0.56628E-07    0.51113E-08    0.14538E-12    0.14988E-07    0.16730E-07    0.27161E-05   -0.15581E-08    0.14988E-07    0.71929E-01    0.21550E-03    0.56536E-02   -0.63812E-07    0.16730E-07    0.21550E-03    0.90101E-02
   399    0.16690E+04    0.18393E+01    0.55641E-07    0.33478E-05    0.56279E-02    0.18393E+01    0.21171E+02    0.50846E-08   -0.25944E-08   -0.65220E-07    0.55641E-07    0.50846E-08    0.14417E-12    0.14945E-07    0.16663E-07    0.33478E-05   -0.25944E-08    0.14945E-07    0.72084E-01    0.21581E-03    0.56279E-02   -0.65220E-07    0.16663E-07    0.21581E-03    0.90194E-02
   400    0.16642E+04   -0.28515E-01    0.54667E-07    0.39405E-05    0.56022E-02   -0.28515E-01    0.21155E+02    0.50578E-08   -0.35638E-08   -0.66452E-07    0.54667E-07    0.50578E-08    0.14297E-12    0.14902E-07    0.16596E-07    0.39405E-05   -0.35638E-08    0.14902E-07    0.72239E-01    0.21613E-03    0.56022E-02   -0.66452E-07    0.16596E-07    0.21613E-03    0.90287E-02
   401    0.16599E+04   -0.18872E+01    0.53707E-07    0.44883E-05    0.55767E-02   -0.18872E+01    0.21134E+02    0.50308E-08   -0.44631E-08   -0.67501E-07    0.53707E-07    0.50308E-08    0.14179E-12    0.14859E-07    0.16530E-07    0.44883E-05   -0.44631E-08    0.14859E-07    0.72395E-01    0.21645E-03    0.55767E-02   -0.67501E-07    0.16530E-07    0.21645E-03    0.90381E-02
   402    0.16560E+04   -0.37359E+01    0.52761E-07    0.49908E-05    0.55512E-02   -0.37359E+01    0.21108E+02    0.50036E-08   -0.52932E-08   -0.68369E-07    0.52761E-07    0.50036E-08    0.14062E-12    0.14817E-07    0.16464E-07    0.49908E-05   -0.52932E-08    0.14817E-07    0.72550E-01    0.21677E-03    0.55512E-02   -0.68369E-07    0.16464E-07    0.21677E-03    0.90476E-02
   403    0.16525E+04   -0.55739E+01    0.51828E-07    0.54493E-05    0.55259E-02   -0.55739E+01    0.21080E+02    0.49761E-08   -0.60560E-08   -0.69061E-07    0.51828E-07    0.49761E-08    0.13946E-12    0.14775E-07    0.16398E-07    0.54493E-05   -0.60560E-08    0.14775E-07    0.72706E-01    0.21708E-03    0.55259E-02   -0.69061E-07    0.16398E-07    0.21708E-03    0.90570E-02
   404    0.16493E+04   -0.73998E+01    0.50908E-07    0.58650E-05    0.55007E-02   -0.73998E+01    0.21047E+02    0.49486E-08   -0.67531E-08   -0.69582E-07    0.50908E-07    0.49486E-08    0.13831E-12    0.14733E-07    0.16333E-07    0.58650E-05   -0.67531E-08    0.14733E-07    0.72862E-01    0.21740E-03    0.55007E-02   -0.69582E-07    0.16333E-07    0.21740E-03    0.90666E-02
   405    0.16466E+04   -0.92144E+01    0.50002E-07    0.62392E-05    0.54756E-02   -0.92144E+01    0.21010E+02    0.49208E-08   -0.73866E-08   -0.69935E-07    0.50002E-07    0.49208E-08    0.13717E-12    0.14692E-07    0.16268E-07    0.62392E-05   -0.73866E-08    0.14692E-07    0.73018E-01    0.21772E-03    0.54756E-02   -0.69935E-07    0.16268E-07    0.21772E-03    0.90762E-02
   406    0.16442E+04   -0.11015E+02    0.49109E-07    0.65730E-05    0.54506E-02   -0.11015E+02    0.20969E+02    0.48928E-08   -0.79582E-08   -0.70124E-07    0.49109E-07    0.48928E-08    0.13604E-12    0.14650E-07    0.16204E-07    0.65730E-05   -0.79582E-08    0.14650E-07    0.73174E-01    0.21804E-03    0.54506E-02   -0.70124E-07    0.16204E-07    0.21804E-03    0.90858E-02
   407    0.16423E+04   -0.12804E+02    0.48229E-07    0.68678E-05    0.54257E-02   -0.12804E+02    0.20925E+02    0.48647E-08   -0.84699E-08   -0.70155E-07    0.48229E-07    0.48647E-08    0.13493E-12    0.14609E-07    0.16140E-07    0.68678E-05   -0.84699E-08    0.14609E-07    0.73330E-01    0.21836E-03    0.54257E-02   -0.70155E-07    0.16140E-07    0.21836E-03    0.90955E-02
   408    0.16407E+04   -0.14577E+02    0.47361E-07    0.71247E-05    0.54009E-02   -0.14577E+02    0.20877E+02    0.48364E-08   -0.89234E-08   -0.70031E-07    0.47361E-07    0.48364E-08    0.13382E-12    0.14568E-07    0.16077E-07    0.71247E-05   -0.89234E-08    0.14568E-07    0.73486E-01    0.21868E-03    0.54009E-02   -0.70031E-07    0.16077E-07    0.21868E-03    0.91052E-02
   409    0.16395E+04   -0.16335E+02    0.46507E-07    0.73450E-05    0.53763E-02   -0.16335E+02    0.20826E+02    0.48079E-08   -0.93206E-08   -0.69756E-07    0.46507E-07    0.48079E-08    0.13273E-12    0.14528E-07    0.16014E-07    0.73450E-05   -0.93206E-08    0.14528E-07    0.73642E-01    0.21900E-03    0.53763E-02   -0.69756E-07    0.16014E-07    0.21900E-03    0.91149E-02
   410    0.16387E+04   -0.18078E+02    0.45665E-07    0.75299E-05    0.53517E-02   -0.18078E+02    0.20770E+02    0.47792E-08   -0.96634E-08   -0.69335E-07    0.45665E-07    0.47792E-08    0.13165E-12    0.14487E-07    0.15952E-07    0.75299E-05   -0.96634E-08    0.14487E-07    0.73799E-01    0.21932E-03    0.53517E-02   -0.69335E-07    0.15952E-07    0.21932E-03    0.91247E-02
   411    0.16383E+04   -0.19803E+02    0.44835E-07    0.76807E-05    0.53273E-02   -0.19803E+02    0.20711E+02    0.47504E-08   -0.99536E-08   -0.68772E-07    0.44835E-07    0.47504E-08    0.13058E-12    0.14447E-07    0.15890E-07    0.76807E-05   -0.99536E-08    0.14447E-07    0.73955E-01    0.21965E-03    0.53273E-02   -0.68772E-07    0.15890E-07    0.21965E-03    0.91345E-02
   412    0.16382E+04   -0.21512E+02    0.44018E-07    0.77985E-05    0.53030E-02   -0.21512E+02    0.20648E+02    0.47213E-08   -0.10193E-07   -0.68071E-07    0.44018E-07    0.47213E-08    0.12952E-12    0.14407E-07    0.15828E-07    0.77985E-05   -0.10193E-07    0.14407E-07    0.74112E-01    0.21997E-03    0.53030E-02   -0.68071E-07    0.15828E-07    0.21997E-03    0.91444E-02
   413    0.16384E+04   -0.23204E+02    0.43213E-07    0.78845E-05    0.52788E-02   -0.23204E+02    0.20581E+02    0.46921E-08   -0.10384E-07   -0.67237E-07    0.43213E-07    0.46921E-08    0.12847E-12    0.14368E-07    0.15767E-07    0.78845E-05   -0.10384E-07    0.14368E-07    0.74269E-01    0.22029E-03    0.52788E-02   -0.67237E-07    0.15767E-07    0.22029E-03    0.91543E-02
   414    0.16390E+04   -0.24877E+02    0.42420E-07    0.79401E-05    0.52547E-02   -0.24877E+02    0.20511E+02    0.46627E-08   -0.10527E-07   -0.66273E-07    0.42420E-07    0.46627E-08    0.12743E-12    0.14328E-07    0.15706E-07    0.79401E-05   -0.10527E-07    0.14328E-07    0.74426E-01    0.22061E-03    0.52547E-02   -0.66273E-07    0.15706E-07    0.22061E-03    0.91642E-02
   415    0.16400E+04   -0.26530E+02    0.41639E-07    0.79665E-05    0.52307E-02   -0.26530E+02    0.20438E+02    0.46332E-08   -0.10625E-07   -0.65185E-07    0.41639E-07    0.46332E-08    0.12640E-12    0.14289E-07    0.15646E-07    0.79665E-05   -0.10625E-07    0.14289E-07    0.74583E-01    0.22094E-03    0.52307E-02   -0.65185E-07    0.15646E-07    0.22094E-03    0.91741E-02
   416    0.16413E+04   -0.28164E+02    0.40870E-07    0.79648E-05    0.52069E-02   -0.28164E+02    0.20361E+02    0.46034E-08   -0.10680E-07   -0.63976E-07    0.40870E-07    0.46034E-08    0.12538E-12    0.14250E-07    0.15586E-07    0.79648E-05   -0.10680E-07    0.14250E-07    0.74740E-01    0.22126E-03    0.52069E-02   -0.63976E-07    0.15586E-07    0.22126E-03    0.91841E-02
   417    0.16429E+04   -0.29779E+02    0.40113E-07    0.79363E-05    0.51831E-02   -0.29779E+02    0.20281E+02    0.45735E-08   -0.10694E-07   -0.62651E-07    0.40113E-07    0.45735E-08    0.12437E-12    0.14211E-07    0.15527E-07    0.79363E-05   -0.10694E-07    0.14211E-07    0.74897E-01    0.22159E-03    0.51831E-02   -0.62651E-07    0.15527E-07    0.22159E-03    0.91941E-02
   418    0.16449E+04   -0.31371E+02    0.39367E-07    0.78822E-05    0.51595E-02   -0.31371E+02    0.20195E+02    0.45434E-08   -0.10668E-07   -0.61213E-07    0.39367E-07    0.45434E-08    0.12337E-12    0.14173E-07    0.15468E-07    0.78822E-05   -0.10668E-07    0.14173E-07    0.75054E-01    0.22191E-03    0.51595E-02   -0.61213E-07    0.15468E-07    0.22191E-03    0.92041E-02
   419    0.16472E+04   -0.32942E+02    0.38632E-07    0.78038E-05    0.51360E-02   -0.32942E+02    0.20108E+02    0.45132E-08   -0.10604E-07   -0.59668E-07    0.38632E-07    0.45132E-08    0.12239E-12    0.14135E-07    0.15409E-07    0.78038E-05   -0.10604E-07    0.14135E-07    0.75211E-01    0.22224E-03    0.51360E-02   -0.59668E-07    0.15409E-07    0.22224E-03    0.92142E-02
   420    0.16499E+04   -0.34491E+02    0.37909E-07    0.77023E-05    0.51126E-02   -0.34491E+02    0.20017E+02    0.44828E-08   -0.10504E-07   -0.58019E-07    0.37909E-07    0.44828E-08    0.12141E-12    0.14096E-07    0.15351E-07    0.77023E-05   -0.10504E-07    0.14096E-07    0.75369E-01    0.22256E-03    0.51126E-02   -0.58019E-07    0.15351E-07    0.22256E-03    0.92242E-02
   421    0.16529E+04   -0.36016E+02    0.37197E-07    0.75789E-05    0.50893E-02   -0.36016E+02    0.19923E+02    0.44522E-08   -0.10370E-07   -0.56271E-07    0.37197E-07    0.44522E-08    0.12044E-12    0.14059E-07    0.15293E-07    0.75789E-05   -0.10370E-07    0.14059E-07    0.75526E-01    0.22289E-03    0.50893E-02   -0.56271E-07    0.15293E-07    0.22289E-03    0.92343E-02
   422    0.16562E+04   -0.37520E+02    0.36496E-07    0.74349E-05    0.50661E-02   -0.37520E+02    0.19825E+02    0.44214E-08   -0.10203E-07   -0.54428E-07    0.36496E-07    0.44214E-08    0.11948E-12    0.14021E-07    0.15235E-07    0.74349E-05   -0.10203E-07    0.14021E-07    0.75684E-01    0.22321E-03    0.50661E-02   -0.54428E-07    0.15235E-07    0.22321E-03    0.92444E-02
   423    0.16598E+04   -0.38998E+02    0.35806E-07    0.72714E-05    0.50431E-02   -0.38998E+02    0.19723E+02    0.43905E-08   -0.10007E-07   -0.52494E-07    0.35806E-07    0.43905E-08    0.11853E-12    0.13984E-07    0.15178E-07    0.72714E-05   -0.10007E-07    0.13984E-07    0.75842E-01    0.22354E-03    0.50431E-02   -0.52494E-07    0.15178E-07    0.22354E-03    0.92545E-02
   424    0.16636E+04   -0.40453E+02    0.35126E-07    0.70897E-05    0.50201E-02   -0.40453E+02    0.19618E+02    0.43594E-08   -0.97816E-08   -0.50473E-07    0.35126E-07    0.43594E-08    0.11759E-12    0.13946E-07    0.15121E-07    0.70897E-05   -0.97816E-08    0.13946E-07    0.76000E-01    0.22387E-03    0.50201E-02   -0.50473E-07    0.15121E-07    0.22387E-03    0.92646E-02
   425    0.16678E+04   -0.41882E+02    0.34457E-07    0.68911E-05    0.49973E-02   -0.41882E+02    0.19510E+02    0.43281E-08   -0.95297E-08   -0.48371E-07    0.34457E-07    0.43281E-08    0.11666E-12    0.13909E-07    0.15065E-07    0.68911E-05   -0.95297E-08    0.13909E-07    0.76158E-01    0.22420E-03    0.49973E-02   -0.48371E-07    0.15065E-07    0.22420E-03    0.92747E-02
   426    0.16723E+04   -0.43285E+02    0.33799E-07    0.66767E-05    0.49746E-02   -0.43285E+02    0.19400E+02    0.42967E-08   -0.92529E-08   -0.46190E-07    0.33799E-07    0.42967E-08    0.11574E-12    0.13873E-07    0.15009E-07    0.66767E-05   -0.92529E-08    0.13873E-07    0.76316E-01    0.22453E-03    0.49746E-02   -0.46190E-07    0.15009E-07    0.22453E-03    0.92849E-02
   427    0.16771E+04   -0.44663E+02    0.33151E-07    0.64478E-05    0.49520E-02   -0.44663E+02    0.19285E+02    0.42651E-08   -0.89532E-08   -0.43936E-07    0.33151E-07    0.42651E-08    0.11483E-12    0.13836E-07    0.14954E-07    0.64478E-05   -0.89532E-08    0.13836E-07    0.76474E-01    0.22485E-03    0.49520E-02   -0.43936E-07    0.14954E-07    0.22485E-03    0.92950E-02
   428    0.16821E+04   -0.46014E+02    0.32513E-07    0.62057E-05    0.49295E-02   -0.46014E+02    0.19168E+02    0.42333E-08   -0.86323E-08   -0.41612E-07    0.32513E-07    0.42333E-08    0.11393E-12    0.13800E-07    0.14898E-07    0.62057E-05   -0.86323E-08    0.13800E-07    0.76632E-01    0.22518E-03    0.49295E-02   -0.41612E-07    0.14898E-07    0.22518E-03    0.93052E-02
   429    0.16874E+04   -0.47337E+02    0.31886E-07    0.59514E-05    0.49071E-02   -0.47337E+02    0.19048E+02    0.42014E-08   -0.82921E-08   -0.39223E-07    0.31886E-07    0.42014E-08    0.11304E-12    0.13764E-07    0.14844E-07    0.59514E-05   -0.82921E-08    0.13764E-07    0.76791E-01    0.22551E-03    0.49071E-02   -0.39223E-07    0.14844E-07    0.22551E-03    0.93153E-02
   430    0.16930E+04   -0.48634E+02    0.31268E-07    0.56864E-05    0.48849E-02   -0.48634E+02    0.18926E+02    0.41693E-08   -0.79344E-08   -0.36773E-07    0.31268E-07    0.41693E-08    0.11215E-12    0.13728E-07    0.14789E-07    0.56864E-05   -0.79344E-08    0.13728E-07    0.76949E-01    0.22584E-03    0.48849E-02   -0.36773E-07    0.14789E-07    0.22584E-03    0.93255E-02
   431    0.16989E+04   -0.49902E+02    0.30661E-07    0.54117E-05    0.48627E-02   -0.49902E+02    0.18800E+02    0.41371E-08   -0.75611E-08   -0.34266E-07    0.30661E-07    0.41371E-08    0.11128E-12    0.13692E-07    0.14735E-07    0.54117E-05   -0.75611E-08    0.13692E-07    0.77107E-01    0.22618E-03    0.48627E-02   -0.34266E-07    0.14735E-07    0.22618E-03    0.93357E-02
   432    0.17049E+04   -0.51142E+02    0.30063E-07    0.51287E-05    0.48407E-02   -0.51142E+02    0.18671E+02    0.41047E-08   -0.71741E-08   -0.31707E-07    0.30063E-07    0.41047E-08    0.11041E-12    0.13656E-07    0.14681E-07    0.51287E-05   -0.71741E-08    0.13656E-07    0.77266E-01    0.22651E-03    0.48407E-02   -0.31707E-07    0.14681E-07    0.22651E-03    0.93458E-02
   433    0.17113E+04   -0.52352E+02    0.29474E-07    0.48386E-05    0.48188E-02   -0.52352E+02    0.18540E+02    0.40721E-08   -0.67752E-08   -0.29100E-07    0.29474E-07    0.40721E-08    0.10955E-12    0.13621E-07    0.14628E-07    0.48386E-05   -0.67752E-08    0.13621E-07    0.77425E-01    0.22684E-03    0.48188E-02   -0.29100E-07    0.14628E-07    0.22684E-03    0.93560E-02
   434    0.17178E+04   -0.53535E+02    0.28895E-07    0.45425E-05    0.47970E-02   -0.53535E+02    0.18406E+02    0.40394E-08   -0.63663E-08   -0.26449E-07    0.28895E-07    0.40394E-08    0.10870E-12    0.13586E-07    0.14575E-07    0.45425E-05   -0.63663E-08    0.13586E-07    0.77584E-01    0.22717E-03    0.47970E-02   -0.26449E-07    0.14575E-07    0.22717E-03    0.93661E-02
   435    0.17246E+04   -0.54687E+02    0.28325E-07    0.42417E-05    0.47754E-02   -0.54687E+02    0.18270E+02    0.40065E-08   -0.59491E-08   -0.23759E-07    0.28325E-07    0.40065E-08    0.10786E-12    0.13551E-07    0.14522E-07    0.42417E-05   -0.59491E-08    0.13551E-07    0.77742E-01    0.22750E-03    0.47754E-02   -0.23759E-07    0.14522E-07    0.22750E-03    0.93763E-02
   436    0.17317E+04   -0.55810E+02    0.27765E-07    0.39375E-05    0.47538E-02   -0.55810E+02    0.18132E+02    0.39734E-08   -0.55256E-08   -0.21033E-07    0.27765E-07    0.39734E-08    0.10702E-12    0.13516E-07    0.14470E-07    0.39375E-05   -0.55256E-08    0.13516E-07    0.77901E-01    0.22784E-03    0.47538E-02   -0.21033E-07    0.14470E-07    0.22784E-03    0.93864E-02
   437    0.17389E+04   -0.56902E+02    0.27213E-07    0.36311E-05    0.47324E-02   -0.56902E+02    0.17990E+02    0.39402E-08   -0.50976E-08   -0.18277E-07    0.27213E-07    0.39402E-08    0.10620E-12    0.13482E-07    0.14418E-07    0.36311E-05   -0.50976E-08    0.13482E-07    0.78061E-01    0.22817E-03    0.47324E-02   -0.18277E-07    0.14418E-07    0.22817E-03    0.93965E-02
   438    0.17464E+04   -0.57962E+02    0.26671E-07    0.33237E-05    0.47110E-02   -0.57962E+02    0.17846E+02    0.39069E-08   -0.46669E-08   -0.15493E-07    0.26671E-07    0.39069E-08    0.10538E-12    0.13447E-07    0.14366E-07    0.33237E-05   -0.46669E-08    0.13447E-07    0.78220E-01    0.22851E-03    0.47110E-02   -0.15493E-07    0.14366E-07    0.22851E-03    0.94067E-02
   439    0.17541E+04   -0.58992E+02    0.26137E-07    0.30165E-05    0.46898E-02   -0.58992E+02    0.17701E+02    0.38734E-08   -0.42354E-08   -0.12687E-07    0.26137E-07    0.38734E-08    0.10457E-12    0.13413E-07    0.14315E-07    0.30165E-05   -0.42354E-08    0.13413E-07    0.78379E-01    0.22884E-03    0.46898E-02   -0.12687E-07    0.14315E-07    0.22884E-03    0.94168E-02
   440    0.17620E+04   -0.59990E+02    0.25612E-07    0.27107E-05    0.46687E-02   -0.59990E+02    0.17552E+02    0.38397E-08   -0.38050E-08   -0.98628E-08    0.25612E-07    0.38397E-08    0.10377E-12    0.13379E-07    0.14264E-07    0.27107E-05   -0.38050E-08    0.13379E-07    0.78538E-01    0.22918E-03    0.46687E-02   -0.98628E-08    0.14264E-07    0.22918E-03    0.94268E-02
   441    0.17702E+04   -0.60957E+02    0.25096E-07    0.24077E-05    0.46478E-02   -0.60957E+02    0.17402E+02    0.38059E-08   -0.33774E-08   -0.70247E-08    0.25096E-07    0.38059E-08    0.10297E-12    0.13345E-07    0.14213E-07    0.24077E-05   -0.33774E-08    0.13345E-07    0.78698E-01    0.22951E-03    0.46478E-02   -0.70247E-08    0.14213E-07    0.22951E-03    0.94369E-02
   442    0.17784E+04   -0.61892E+02    0.24588E-07    0.21086E-05    0.46269E-02   -0.61892E+02    0.17249E+02    0.37720E-08   -0.29546E-08   -0.41768E-08    0.24588E-07    0.37720E-08    0.10219E-12    0.13312E-07    0.14163E-07    0.21086E-05   -0.29546E-08    0.13312E-07    0.78857E-01    0.22985E-03    0.46269E-02   -0.41768E-08    0.14163E-07    0.22985E-03    0.94470E-02
   443    0.17869E+04   -0.62794E+02    0.24088E-07    0.18146E-05    0.46062E-02   -0.62794E+02    0.17094E+02    0.37378E-08   -0.25384E-08   -0.13235E-08    0.24088E-07    0.37378E-08    0.10141E-12    0.13278E-07    0.14113E-07    0.18146E-05   -0.25384E-08    0.13278E-07    0.79017E-01    0.23018E-03    0.46062E-02   -0.13235E-08    0.14113E-07    0.23018E-03    0.94570E-02
   444    0.17955E+04   -0.63663E+02    0.23596E-07    0.15270E-05    0.45855E-02   -0.63663E+02    0.16938E+02    0.37036E-08   -0.21307E-08    0.15309E-08    0.23596E-07    0.37036E-08    0.10063E-12    0.13245E-07    0.14063E-07    0.15270E-05   -0.21307E-08    0.13245E-07    0.79177E-01    0.23052E-03    0.45855E-02    0.15309E-08    0.14063E-07    0.23052E-03    0.94670E-02
   445    0.18043E+04   -0.64499E+02    0.23112E-07    0.12470E-05    0.45650E-02   -0.64499E+02    0.16779E+02    0.36692E-08   -0.17332E-08    0.43823E-08    0.23112E-07    0.36692E-08    0.99870E-13    0.13212E-07    0.14013E-07    0.12470E-05   -0.17332E-08    0.13212E-07    0.79336E-01    0.23086E-03    0.45650E-02    0.43823E-08    0.14013E-07    0.23086E-03    0.94770E-02
   446    0.18132E+04   -0.65301E+02    0.22637E-07    0.97582E-06    0.45446E-02   -0.65301E+02    0.16619E+02    0.36346E-08   -0.13479E-08    0.72262E-08    0.22637E-07    0.36346E-08    0.99112E-13    0.13179E-07    0.13964E-07    0.97582E-06   -0.13479E-08    0.13179E-07    0.79496E-01    0.23120E-03    0.45446E-02    0.72262E-08    0.13964E-07    0.23120E-03    0.94869E-02
   447    0.18224E+04   -0.66071E+02    0.22169E-07    0.71471E-06    0.45244E-02   -0.66071E+02    0.16458E+02    0.35999E-08   -0.97658E-09    0.10059E-07    0.22169E-07    0.35999E-08    0.98362E-13    0.13146E-07    0.13916E-07    0.71471E-06   -0.97658E-09    0.13146E-07    0.79656E-01    0.23154E-03    0.45244E-02    0.10059E-07    0.13916E-07    0.23154E-03    0.94969E-02
   448    0.18315E+04   -0.66808E+02    0.21708E-07    0.46490E-06    0.45042E-02   -0.66808E+02    0.16294E+02    0.35650E-08   -0.62109E-09    0.12875E-07    0.21708E-07    0.35650E-08    0.97618E-13    0.13114E-07    0.13867E-07    0.46490E-06   -0.62109E-09    0.13114E-07    0.79816E-01    0.23188E-03    0.45042E-02    0.12875E-07    0.13867E-07    0.23188E-03    0.95068E-02
   449    0.18410E+04   -0.67509E+02    0.21255E-07    0.22760E-06    0.44842E-02   -0.67509E+02    0.16129E+02    0.35300E-08   -0.28330E-09    0.15671E-07    0.21255E-07    0.35300E-08    0.96881E-13    0.13081E-07    0.13819E-07    0.22760E-06   -0.28330E-09    0.13081E-07    0.79976E-01    0.23222E-03    0.44842E-02    0.15671E-07    0.13819E-07    0.23222E-03    0.95166E-02
   450    0.18506E+04   -0.68178E+02    0.20810E-07    0.40521E-08    0.44642E-02   -0.68178E+02    0.15963E+02    0.34949E-08    0.34958E-10    0.18443E-07    0.20810E-07    0.34949E-08    0.96151E-13    0.13049E-07    0.13771E-07    0.40521E-08    0.34958E-10    0.13049E-07    0.80136E-01    0.23256E-03    0.44642E-02    0.18443E-07    0.13771E-07    0.23256E-03    0.95265E-02
   451    0.18602E+04   -0.68812E+02    0.20371E-07   -0.20479E-06    0.44444E-02   -0.68812E+02    0.15795E+02    0.34596E-08    0.33222E-09    0.21187E-07    0.20371E-07    0.34596E-08    0.95427E-13    0.13017E-07    0.13723E-07   -0.20479E-06    0.33222E-09    0.13017E-07    0.80297E-01    0.23290E-03    0.44444E-02    0.21187E-07    0.13723E-07    0.23290E-03    0.95363E-02
   452    0.18700E+04   -0.69413E+02    0.19940E-07   -0.39903E-06    0.44248E-02   -0.69413E+02    0.15626E+02    0.34242E-08    0.60863E-09    0.23902E-07    0.19940E-07    0.34242E-08    0.94710E-13    0.12985E-07    0.13676E-07   -0.39903E-06    0.60863E-09    0.12985E-07    0.80457E-01    0.23324E-03    0.44248E-02    0.23902E-07    0.13676E-07    0.23324E-03    0.95460E-02
   453    0.18799E+04   -0.69979E+02    0.19516E-07   -0.57906E-06    0.44052E-02   -0.69979E+02    0.15456E+02    0.33886E-08    0.86474E-09    0.26588E-07    0.19516E-07    0.33886E-08    0.93999E-13    0.12953E-07    0.13629E-07   -0.57906E-06    0.86474E-09    0.12953E-07    0.80617E-01    0.23358E-03    0.44052E-02    0.26588E-07    0.13629E-07    0.23358E-03    0.95558E-02
   454    0.18899E+04   -0.70512E+02    0.19099E-07   -0.74525E-06    0.43857E-02   -0.70512E+02    0.15285E+02    0.33529E-08    0.11011E-08    0.29246E-07    0.19099E-07    0.33529E-08    0.93295E-13    0.12922E-07    0.13582E-07   -0.74525E-06    0.11011E-08    0.12922E-07    0.80778E-01    0.23392E-03    0.43857E-02    0.29246E-07    0.13582E-07    0.23392E-03    0.95655E-02
